ZipCode,State,City,Metro,CountyName,Date,MedianHousing
79706,TX,Midland,Midland,Midland County,2019-03-31,312613.0
77058,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,226635.0
78332,TX,Alice,Alice,Jim Wells County,2019-03-31,135463.0
76002,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,238513.0
76086,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2019-03-31,174535.0
75119,TX,Ennis,Dallas-Fort Worth-Arlington,Ellis County,2019-03-31,165253.0
79118,TX,Amarillo,Amarillo,Potter County,2019-03-31,172803.0
77062,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,235170.0
77076,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,131343.0
77345,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,293475.0
77033,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,106055.0
78599,TX,Weslaco,McAllen-Edinburg-Mission,Hidalgo County,2019-03-31,101478.0
78735,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,591944.0
75662,TX,Kilgore,Longview,Gregg County,2019-03-31,150796.0
79932,TX,El Paso,El Paso,El Paso County,2019-03-31,186772.0
76034,TX,Colleyville,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,580821.0
75455,TX,Mount Pleasant,Mount Pleasant,Titus County,2019-03-31,125836.0
77803,TX,Bryan,College Station-Bryan,Brazos County,2019-03-31,120296.0
78211,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,102131.0
77478,TX,Sugar Land,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-03-31,314330.0
79602,TX,Abilene,Abilene,Taylor County,2019-03-31,172530.0
76208,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,287272.0
77385,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,228098.0
78754,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,261670.0
77504,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,197229.0
78148,TX,Universal City,San Antonio-New Braunfels,Bexar County,2019-03-31,190638.0
76541,TX,Killeen,Killeen-Temple,Bell County,2019-03-31,61711.0
76308,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,144809.0
75771,TX,Lindale,Tyler,Smith County,2019-03-31,189509.0
78751,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,511307.0
77061,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,180012.0
78653,TX,Manor,Austin-Round Rock,Travis County,2019-03-31,220364.0
77657,TX,Lumberton,Beaumont-Port Arthur,Hardin County,2019-03-31,212540.0
79015,TX,Canyon,Amarillo,Randall County,2019-03-31,180042.0
78621,TX,Elgin,Austin-Round Rock,Bastrop County,2019-03-31,201183.0
76134,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,168537.0
77523,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,312307.0
75088,TX,Rowlett,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,250453.0
77053,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,131433.0
78261,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,311298.0
77020,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,116500.0
79603,TX,Abilene,Abilene,Taylor County,2019-03-31,85134.0
79072,TX,Plainview,Plainview,Hale County,2019-03-31,81771.0
78752,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,352027.0
76018,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,196404.0
75090,TX,Sherman,Sherman-Denison,Grayson County,2019-03-31,117839.0
77632,TX,Mauriceville,Beaumont-Port Arthur,Orange County,2019-03-31,168059.0
77578,TX,Manvel,Houston-The Woodlands-Sugar Land,Brazoria County,2019-03-31,291831.0
75048,TX,Sachse,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,299579.0
79764,TX,Odessa,Odessa,Ector County,2019-03-31,162731.0
77038,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,150031.0
75235,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,178127.0
75022,TX,Flower Mound,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,466428.0
77505,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,227395.0
77069,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,261828.0
79413,TX,Lubbock,Lubbock,Lubbock County,2019-03-31,142543.0
77503,TX,Pasadena,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,146519.0
76148,TX,Watauga,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,184508.0
77545,TX,Fresno,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-03-31,198977.0
76177,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,278785.0
75965,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-03-31,200815.0
75146,TX,Lancaster,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,190334.0
78102,TX,Beeville,Beeville,Bee County,2019-03-31,118296.0
77086,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,151449.0
78214,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,113495.0
79601,TX,Abilene,Abilene,Taylor County,2019-03-31,121628.0
79119,TX,Amarillo,Amarillo,Potter County,2019-03-31,261241.0
78222,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,155275.0
77026,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,97267.0
76082,TX,Springtown,Dallas-Fort Worth-Arlington,Parker County,2019-03-31,234500.0
76310,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,157158.0
75180,TX,Balch Springs,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,153142.0
79905,TX,El Paso,El Paso,El Paso County,2019-03-31,91383.0
75407,TX,Princeton,Dallas-Fort Worth-Arlington,Collin County,2019-03-31,231313.0
78114,TX,Floresville,San Antonio-New Braunfels,Wilson County,2019-03-31,262047.0
79414,TX,Lubbock,Lubbock,Lubbock County,2019-03-31,111975.0
79065,TX,Pampa,Pampa,Gray County,2019-03-31,64404.0
79765,TX,Odessa,Odessa,Ector County,2019-03-31,282864.0
75602,TX,Longview,Longview,Gregg County,2019-03-31,80957.0
76135,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,192774.0
78374,TX,Portland,Corpus Christi,San Patricio County,2019-03-31,217596.0
76067,TX,Mineral Wells,Mineral Wells,Palo Pinto County,2019-03-31,90644.0
75181,TX,Mesquite,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,222868.0
76120,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,206969.0
75237,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,182953.0
78380,TX,Robstown,Corpus Christi,Nueces County,2019-03-31,99237.0
78620,TX,Dripping Springs,Austin-Round Rock,Hays County,2019-03-31,472180.0
79703,TX,Midland,Midland,Midland County,2019-03-31,197623.0
75212,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,150988.0
76009,TX,Alvarado,Dallas-Fort Worth-Arlington,Johnson County,2019-03-31,185755.0
76052,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,286798.0
75215,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,73974.0
75156,TX,Gun Barrel City,Athens,Henderson County,2019-03-31,196371.0
77568,TX,La Marque,Houston-The Woodlands-Sugar Land,Galveston County,2019-03-31,144961.0
78724,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,224201.0
75964,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-03-31,118179.0
78503,TX,McAllen,McAllen-Edinburg-Mission,Hidalgo County,2019-03-31,107874.0
77039,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,133730.0
75142,TX,Kaufman,Dallas-Fort Worth-Arlington,Kaufman County,2019-03-31,175831.0
78801,TX,Uvalde,Uvalde,Uvalde County,2019-03-31,122000.0
75402,TX,Greenville,Dallas-Fort Worth-Arlington,Hunt County,2019-03-31,179553.0
78584,TX,Roma,Rio Grande City,Starr County,2019-03-31,57487.0
76574,TX,Taylor,Austin-Round Rock,Williamson County,2019-03-31,195571.0
77979,TX,Port Lavaca,Port Lavaca,Calhoun County,2019-03-31,132975.0
76105,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,101307.0
77656,TX,Silsbee,Beaumont-Port Arthur,Hardin County,2019-03-31,124649.0
78070,TX,Spring Branch,San Antonio-New Braunfels,Comal County,2019-03-31,398125.0
75209,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,673082.0
78224,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,137456.0
78644,TX,Lockhart,Austin-Round Rock,Caldwell County,2019-03-31,172754.0
75401,TX,Greenville,Dallas-Fort Worth-Arlington,Hunt County,2019-03-31,63782.0
76234,TX,Decatur,Dallas-Fort Worth-Arlington,Wise County,2019-03-31,259085.0
75751,TX,Athens,Athens,Henderson County,2019-03-31,106674.0
76301,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,43795.0
78220,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,112959.0
76008,TX,Aledo,Dallas-Fort Worth-Arlington,Parker County,2019-03-31,379069.0
78676,TX,Wimberley,Austin-Round Rock,Hays County,2019-03-31,354928.0
77640,TX,Port Arthur,Beaumont-Port Arthur,Jefferson County,2019-03-31,56436.0
76015,TX,Arlington,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,189906.0
79110,TX,Amarillo,Amarillo,Potter County,2019-03-31,112926.0
76205,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,242873.0
77531,TX,Clute,Houston-The Woodlands-Sugar Land,Brazoria County,2019-03-31,161008.0
78747,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,275266.0
78617,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,204907.0
76058,TX,Joshua,Dallas-Fort Worth-Arlington,Johnson County,2019-03-31,219154.0
77303,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,179465.0
76528,TX,Gatesville,Killeen-Temple,Coryell County,2019-03-31,141991.0
77619,TX,Groves,Beaumont-Port Arthur,Jefferson County,2019-03-31,116401.0
75672,TX,Marshall,Marshall,Harrison County,2019-03-31,144219.0
76111,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,142067.0
75253,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,168419.0
75961,TX,Nacogdoches,Nacogdoches,Nacogdoches County,2019-03-31,120647.0
77048,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,142322.0
78566,TX,Los Fresnos,Brownsville-Harlingen,Cameron County,2019-03-31,107938.0
75094,TX,Murphy,Dallas-Fort Worth-Arlington,Collin County,2019-03-31,388413.0
79336,TX,Levelland,Levelland,Hockley County,2019-03-31,118716.0
75137,TX,Duncanville,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,192116.0
77318,TX,Willis,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,235346.0
75143,TX,Tool,Athens,Henderson County,2019-03-31,164020.0
78737,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,498911.0
76544,TX,Belton,Killeen-Temple,Bell County,2019-03-31,172932.0
77437,TX,El Campo,El Campo,Wharton County,2019-03-31,142584.0
75707,TX,Tyler,Tyler,Smith County,2019-03-31,222335.0
76104,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,120549.0
77051,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,117615.0
77002,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,300453.0
75474,TX,West Tawakoni,Dallas-Fort Worth-Arlington,Hunt County,2019-03-31,132547.0
77302,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,205959.0
75134,TX,Lancaster,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,176692.0
76501,TX,Temple,Killeen-Temple,Bell County,2019-03-31,103341.0
78015,TX,Boerne,San Antonio-New Braunfels,Kendall County,2019-03-31,423825.0
718,TX,Newark,Dallas-Fort Worth-Arlington,Wise County,2019-03-31,189676.0
79714,TX,Andrews,Andrews,Andrews County,2019-03-31,157758.0
75801,TX,Palestine,Palestine,Anderson County,2019-03-31,94716.0
77541,TX,Freeport,Houston-The Woodlands-Sugar Land,Brazoria County,2019-03-31,140665.0
75116,TX,Duncanville,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,181586.0
77328,TX,Cleveland,Houston-The Woodlands-Sugar Land,Liberty County,2019-03-31,152751.0
78642,TX,Liberty Hill,Austin-Round Rock,Williamson County,2019-03-31,370351.0
79903,TX,El Paso,El Paso,El Paso County,2019-03-31,106538.0
79045,TX,Hereford,Hereford,Deaf Smith County,2019-03-31,81327.0
79935,TX,El Paso,El Paso,El Paso County,2019-03-31,150016.0
77707,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-03-31,124708.0
78739,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,510441.0
77378,TX,Willis,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,164087.0
75409,TX,Anna,Dallas-Fort Worth-Arlington,Collin County,2019-03-31,239055.0
77441,TX,Fulshear,Houston-The Woodlands-Sugar Land,Fort Bend County,2019-03-31,414613.0
77030,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,757352.0
78701,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,810045.0
77011,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,149178.0
76115,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,120745.0
75670,TX,Marshall,Marshall,Harrison County,2019-03-31,72311.0
75236,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,181798.0
77713,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-03-31,179624.0
78726,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,488071.0
78645,TX,Lago Vista,Austin-Round Rock,Travis County,2019-03-31,305374.0
78732,TX,Austin,Austin-Round Rock,Travis County,2019-03-31,536854.0
77447,TX,Hockley,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,224335.0
75601,TX,Longview,Longview,Gregg County,2019-03-31,153502.0
77012,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,122811.0
75803,TX,Palestine,Palestine,Anderson County,2019-03-31,108726.0
76643,TX,Hewitt,Waco,McLennan County,2019-03-31,198766.0
75159,TX,Seagoville,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,176639.0
77059,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,331708.0
78404,TX,Corpus Christi,Corpus Christi,Nueces County,2019-03-31,120509.0
76207,TX,Denton,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,271576.0
77591,TX,Texas City,Houston-The Woodlands-Sugar Land,Galveston County,2019-03-31,149432.0
77028,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,96164.0
76306,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,71117.0
77013,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,135528.0
76266,TX,Sanger,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,219565.0
77031,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,181489.0
79029,TX,Dumas,Dumas,Moore County,2019-03-31,123761.0
76022,TX,Bedford,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,213634.0
75203,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,129944.0
76031,TX,Cleburne,Dallas-Fort Worth-Arlington,Johnson County,2019-03-31,147947.0
77401,TX,Bellaire,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,909252.0
77488,TX,Wharton,El Campo,Wharton County,2019-03-31,123445.0
77554,TX,Galveston,Houston-The Woodlands-Sugar Land,Galveston County,2019-03-31,379686.0
78064,TX,Pleasanton,San Antonio-New Braunfels,Atascosa County,2019-03-31,183628.0
77510,TX,Santa Fe,Houston-The Woodlands-Sugar Land,Galveston County,2019-03-31,223157.0
77575,TX,Liberty,Houston-The Woodlands-Sugar Land,Liberty County,2019-03-31,139218.0
78255,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,375956.0
76309,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,71562.0
77029,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,104244.0
76118,TX,Richland Hills,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,218324.0
79415,TX,Lubbock,Lubbock,Lubbock County,2019-03-31,70166.0
75009,TX,Celina,Dallas-Fort Worth-Arlington,Collin County,2019-03-31,375283.0
79007,TX,Borger,Borger,Hutchinson County,2019-03-31,61866.0
78256,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,412058.0
77801,TX,Bryan,College Station-Bryan,Brazos County,2019-03-31,155053.0
77474,TX,Sealy,Houston-The Woodlands-Sugar Land,Austin County,2019-03-31,233279.0
75244,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,499137.0
75057,TX,Lewisville,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,216308.0
78248,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,368022.0
79412,TX,Lubbock,Lubbock,Lubbock County,2019-03-31,86916.0
76550,TX,Lampasas,Killeen-Temple,Lampasas County,2019-03-31,177515.0
77003,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,310912.0
78219,TX,Kirby,San Antonio-New Braunfels,Bexar County,2019-03-31,126003.0
78076,TX,Zapata,Zapata,Zapata County,2019-03-31,94497.0
77445,TX,Hempstead,Houston-The Woodlands-Sugar Land,Waller County,2019-03-31,166636.0
76707,TX,Waco,Waco,McLennan County,2019-03-31,86586.0
79403,TX,Lubbock,Lubbock,Lubbock County,2019-03-31,62402.0
79556,TX,Sweetwater,Sweetwater,Nolan County,2019-03-31,71030.0
75647,TX,Gladewater,Longview,Gregg County,2019-03-31,143158.0
78121,TX,La Vernia,San Antonio-New Braunfels,Wilson County,2019-03-31,350842.0
79549,TX,Snyder,Snyder,Scurry County,2019-03-31,98605.0
77336,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,212979.0
77703,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-03-31,47553.0
76247,TX,Justin,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,240550.0
75054,TX,Grand Prairie,Dallas-Fort Worth-Arlington,Dallas County,2019-03-31,354834.0
77651,TX,Port Neches,Beaumont-Port Arthur,Jefferson County,2019-03-31,172538.0
75791,TX,Whitehouse,Tyler,Smith County,2019-03-31,166592.0
77808,TX,Bryan,College Station-Bryan,Brazos County,2019-03-31,296652.0
77701,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-03-31,48849.0
75757,TX,Bullard,Tyler,Smith County,2019-03-31,225511.0
78669,TX,Spicewood,Austin-Round Rock,Travis County,2019-03-31,462254.0
78257,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,657334.0
77422,TX,Brazoria,Houston-The Woodlands-Sugar Land,Brazoria County,2019-03-31,169784.0
77587,TX,South Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,137745.0
77085,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,157923.0
75418,TX,Bonham,Bonham,Fannin County,2019-03-31,106274.0
75644,TX,Gilmer,Longview,Upshur County,2019-03-31,144921.0
77037,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,2019-03-31,135576.0
78853,TX,Eagle Pass,Eagle Pass,Maverick County,2019-03-31,99962.0
77484,TX,Waller,Houston-The Woodlands-Sugar Land,Waller County,2019-03-31,241674.0
75862,TX,Trinity,Huntsville,Trinity County,2019-03-31,104816.0
78405,TX,Corpus Christi,Corpus Christi,Nueces County,2019-03-31,58723.0
78861,TX,Hondo,San Antonio-New Braunfels,Medina County,2019-03-31,167672.0
78612,TX,Cedar Creek,Austin-Round Rock,Bastrop County,2019-03-31,247644.0
77836,TX,Caldwell,College Station-Bryan,Burleson County,2019-03-31,161864.0
76384,TX,Vernon,Vernon,Wilbarger County,2019-03-31,69525.0
76103,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,144769.0
77708,TX,Beaumont,Beaumont-Port Arthur,Jefferson County,2019-03-31,115790.0
75065,TX,Lake Dallas,Dallas-Fort Worth-Arlington,Denton County,2019-03-31,256985.0
75652,TX,Henderson,Longview,Rusk County,2019-03-31,121873.0
77306,TX,Conroe,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,157355.0
78003,TX,Bandera,San Antonio-New Braunfels,Bandera County,2019-03-31,209439.0
76302,TX,Wichita Falls,Wichita Falls,Wichita County,2019-03-31,118517.0
77372,TX,Splendora,Houston-The Woodlands-Sugar Land,Montgomery County,2019-03-31,162199.0
78559,TX,La Feria,Brownsville-Harlingen,Cameron County,2019-03-31,83949.0
79772,TX,Pecos,Pecos,Reeves County,2019-03-31,99032.0
76054,TX,Hurst,Dallas-Fort Worth-Arlington,Tarrant County,2019-03-31,289045.0
76088,TX,Weatherford,Dallas-Fort Worth-Arlington,Parker County,2019-03-31,283580.0
77423,TX,Brookshire,Houston-The Woodlands-Sugar Land,Waller County,2019-03-31,262933.0
78362,TX,Ingleside,Corpus Christi,San Patricio County,2019-03-31,165830.0
75758,TX,Chandler,Athens,Henderson County,2019-03-31,169549.0
76354,TX,Burkburnett,Wichita Falls,Wichita County,2019-03-31,97229.0
77563,TX,Hitchcock,Houston-The Woodlands-Sugar Land,Galveston County,2019-03-31,171416.0
78204,TX,San Antonio,San Antonio-New Braunfels,Bexar County,2019-03-31,133385.0
78578,TX,Port Isabel,Brownsville-Harlingen,Cameron County,2019-03-31,154852.0
